"","node1_mic","node2_mic","MIC","pMIC","regression","p_regression"
"40546","OTU196900592","OTU196900565",0.321023828688051,0.134,-1.76973684210526,0.00486835767488969
"40547","OTU196900594","OTU196900565",0.256981189242354,0.167,-1.37349397590361,0.0113118361197182
"40548","OTU196900596","OTU196900565",0.321023828688051,0.134,0.416422287390029,0.615479985229991
"40549","OTU196900597","OTU196900565",0.74959525725948,0.004,-1.90810810810811,0.0793515927966949
"40550","OTU196900598","OTU196900565",0.0753959373497118,1,-0.140186915887851,0.819959372051942
"40551","OTU196900599","OTU196900565",0.394895099856365,0.044,-0.302702702702703,0.222790108254827
"40552","OTU196900600","OTU196900565",0.204204398445214,0.286,-1.4,0.0039379051079091
"40553","OTU196900601","OTU196900565",0.0853909499132791,0.778,-0.724637681159421,0.00337201598727566
"40554","OTU196900603","OTU196900565",0.159262221081593,0.678,-1.2,0.0483393767818944
"40555","OTU196900604","OTU196900565",0.204204398445214,0.255,-1.4,0.00393790510790911
"40556","OTU196900605","OTU196900565",0.204204398445214,0.365,0.505747126436781,0.547225172469451
"40557","OTU196900606","OTU196900565",0.402827187811384,0.054,-1.73289183222958,0.00651922823158329
"40558","OTU196900608","OTU196900565",0.256981189242354,0.178,-1.59044368600683,0.00439807158435643
"40559","OTU196900611","OTU196900565",0.174454647914913,0.479,-1.32577903682719,0.0010015819831774
"40560","OTU196900612","OTU196900565",0.204204398445214,0.286,-1.4,0.00393790510790911
"40561","OTU196900613","OTU196900565",0.120101757808984,0.768,-1.00806451612903,0.00281211720897351
"40562","OTU196900614","OTU196900565",0.159262221081593,0.675,-1.22525597269625,0.0757527043931661
"40563","OTU196900616","OTU196900565",0.120101757808984,0.779,-1.00806451612903,0.00281211720897351
"40564","OTU196900618","OTU196900565",0.160112494299011,0.657,-0.770114942528735,0.343787307419126
"40565","OTU196900619","OTU196900565",0.120101757808984,0.805,-0.697947214076247,0.352431382704522
"40566","OTU196900620","OTU196900565",0.402827187811384,0.027,0.416382252559727,0.34587570659799
"40567","OTU196900623","OTU196900565",0.0853909499132791,0.78,-0.820960698689957,0.00210345755686158
"40568","OTU196900624","OTU196900565",0.0853909499132791,0.831,-0.703056768558952,0.0644908666780095
"40569","OTU196900628","OTU196900565",0.0853909499132791,0.801,-0.72463768115942,0.00337201598727566
"40570","OTU196900630","OTU196900565",0.120101757808984,0.764,-1.00806451612903,0.00281211720897351
"40571","OTU196900631","OTU196900565",0.256981189242354,0.166,-1.59044368600683,0.00439807158435642
"40572","OTU196900635","OTU196900565",0.05421400772308,0.95,-0.461538461538462,0.139844161432461
"40573","OTU196900648","OTU196900565",0.174454647914913,0.348,-0.903846153846154,5.49170062287085e-07
"40574","OTU196900655","OTU196900565",0.394895099856365,0.051,-0.302702702702703,0.222790108254828
"40575","OTU196900656","OTU196900565",0.394895099856365,0.057,-0.302702702702703,0.222790108254828
"40576","OTU196900658","OTU196900565",0.2074985173809,0.099,0.318918918918919,0.266408597011573
"40577","OTU196900661","OTU196900565",0.517801507414013,0.017,0.318918918918919,0.266408597011573
"40578","OTU196900662","OTU196900565",0.2074985173809,0.087,0.318918918918919,0.266408597011573
"40579","OTU196900663","OTU196900565",0.394895099856365,0.064,-0.302702702702703,0.222790108254828
"40580","OTU196900667","OTU196900565",0.74959525725948,0.001,0.5375,0.00160289950275292
"40581","OTU196900672","OTU196900565",0.74959525725948,0.001,0.9,0.0144076802863482
"40582","OTU196900571","OTU196900569",0.256981189242354,0.337,-0.0683023872679045,0.580359619624248
"40583","OTU196900573","OTU196900569",0.256981189242354,0.387,0.079707622694048,0.54154116516153
"40584","OTU196900578","OTU196900569",0.204204398445214,0.4,0.145225464190981,0.127296502285165
"40585","OTU196900580","OTU196900569",0.291691997138059,0.27,-0.0341074020319304,0.79938539706894
"40586","OTU196900582","OTU196900569",0.508725674387315,0.067,0.3734772015315,0.100238443226011
"40587","OTU196900588","OTU196900569",0.160112494299011,0.863,-0.226373626373627,0.317681284113187
"40588","OTU196900589","OTU196900569",0.160112494299011,0.886,-0.196949602122016,0.444720850768012
"40589","OTU196900590","OTU196900569",0.160112494299011,0.863,0.00219780219780217,0.990484251154886
"40590","OTU196900591","OTU196900569",0.160112494299011,0.88,0.301098901098901,0.269414435480489
"40591","OTU196900592","OTU196900569",0.160112494299011,0.849,-0.190318302387268,0.373742735212203
"40592","OTU196900594","OTU196900569",0.370506500549505,0.189,-0.0769230769230769,0.67519369842191
"40593","OTU196900596","OTU196900569",0.370506500549505,0.224,0.219496021220159,0.427289651305048
"40594","OTU196900597","OTU196900569",0.256981189242354,0.551,-0.0729442970822283,0.794397049146865
"40595","OTU196900598","OTU196900569",0.256981189242354,0.498,-0.0263736263736265,0.898228035536486
"40596","OTU196900599","OTU196900569",0.0853909499132791,0.933,0.00219780219780214,0.982130282257976
"40597","OTU196900600","OTU196900569",0.128085278891394,0.899,0.0373626373626374,0.839187685676489
"40598","OTU196900601","OTU196900569",0.174454647914913,0.513,-0.105494505494505,0.244941795516763
"40599","OTU196900603","OTU196900569",0.160112494299011,0.838,0.0395604395604395,0.847792272860098
"40600","OTU196900604","OTU196900569",0.236122347961794,0.432,-0.0197802197802197,0.914499196553689
"40601","OTU196900605","OTU196900569",0.508725674387315,0.069,0.525274725274725,0.0537475017678831
"40602","OTU196900606","OTU196900569",0.257831462459772,0.268,0.322281167108753,0.261116753926543
"40603","OTU196900608","OTU196900569",0.257831462459772,0.216,-0.0716180371352785,0.704406949394108
"40604","OTU196900611","OTU196900569",0.204204398445214,0.528,0.132075471698113,0.49339138094757
"40605","OTU196900612","OTU196900569",0.128085278891394,0.914,-0.204907161803714,0.238917376400202
"40606","OTU196900613","OTU196900569",0.169584429670438,0.576,-0.030503978779841,0.812090192123618
"40607","OTU196900614","OTU196900569",0.257831462459772,0.266,0.14920424403183,0.512648856115057
"40608","OTU196900616","OTU196900569",0.160112494299011,0.721,-0.147214854111406,0.22149159822697
"40609","OTU196900618","OTU196900569",0.256981189242354,0.514,0.323076923076923,0.234035256805594
"40610","OTU196900619","OTU196900569",0.370506500549505,0.147,0.143899204244032,0.570741545816324
"40611","OTU196900620","OTU196900569",0.0753959373497118,1,0.342857142857143,0.0478642564522467
"40612","OTU196900623","OTU196900569",0.2074985173809,0.304,-0.103296703296703,0.280296564788628
"40613","OTU196900624","OTU196900569",0.139438576795409,0.809,-0.0945054945054945,0.432100308158087
"40614","OTU196900628","OTU196900569",0.160112494299011,0.702,-0.0556909154194223,0.584760283111002
"40615","OTU196900630","OTU196900569",0.169584429670438,0.571,-0.10079575596817,0.410811794893348
"40616","OTU196900631","OTU196900569",0.256981189242354,0.492,0.0988063660477452,0.629130760202658
"40617","OTU196900635","OTU196900569",0.204204398445214,0.395,-0.0590185676392574,0.552489190389487
"40618","OTU196900648","OTU196900569",0.120101757808984,0.857,0.043103448275862,0.665538699232279
"40619","OTU196900655","OTU196900569",0.204204398445214,0.416,0.0523872679045092,0.598596531474759
"40620","OTU196900656","OTU196900569",0.204204398445214,0.406,0.0709549071618037,0.473574404951519
"40621","OTU196900658","OTU196900569",0.204204398445214,0.404,0.108090185676393,0.267534239549733
"40622","OTU196900661","OTU196900569",0.291691997138059,0.251,0.210875331564987,0.0796350679342367
"40623","OTU196900662","OTU196900569",0.204204398445214,0.392,0.108090185676393,0.267534239549733
"40624","OTU196900663","OTU196900569",0.204204398445214,0.397,0.154509283819629,0.102223197825206
"40625","OTU196900667","OTU196900569",0.256981189242354,0.226,0.131299734748011,0.17218378463145
"40626","OTU196900672","OTU196900569",0.256981189242354,0.23,-0.137880986937591,0.170400819280497
"40627","OTU196900573","OTU196900571",0.0760098536627822,0.967,-0.285714285714286,0.287023934962709
"40628","OTU196900578","OTU196900571",0.120101757808984,0.753,-0.576271186440678,0.00229648801947783
"40629","OTU196900580","OTU196900571",0.120101757808984,0.844,-0.389635316698656,0.1175993008559
"40630","OTU196900582","OTU196900571",0.226000244384916,0.382,0.461240310077519,0.365037848772035
"40631","OTU196900588","OTU196900571",0.160112494299011,0.673,-1.29189189189189,0.0018146392610386
"40632","OTU196900589","OTU196900571",0.160112494299011,0.71,-0.614832535885168,0.211019707106709
"40633","OTU196900590","OTU196900571",0.0760098536627822,0.911,-0.452513966480447,0.327623244639742
"40634","OTU196900591","OTU196900571",0.0760098536627822,0.957,-0.333333333333333,0.611515816057658
"40635","OTU196900592","OTU196900571",0.291691997138059,0.169,-1.19672131147541,0.0144955471233054
"40636","OTU196900594","OTU196900571",0.226000244384916,0.325,-0.717054263565891,0.10668577375379
"40637","OTU196900596","OTU196900571",0.0760098536627822,0.969,0.659090909090909,0.28867804461961
"40638","OTU196900597","OTU196900571",0.160112494299011,0.682,-0.806331471135941,0.221886259477611
"40639","OTU196900598","OTU196900571",0.370506500549505,0.08,0.0371352785145889,0.943124264233575
"40640","OTU196900599","OTU196900571",0.0760098536627822,0.905,-0.463541666666667,0.0232340340667812
"40641","OTU196900600","OTU196900571",0.226000244384916,0.24,-0.916129032258065,0.0163505685277418
"40642","OTU196900601","OTU196900571",0.174454647914913,0.25,-0.750778816199377,2.12985754165355e-05
"40643","OTU196900603","OTU196900571",0.305958492868041,0.122,0.777272727272728,0.0962207493101094
"40644","OTU196900604","OTU196900571",0.0760098536627822,0.968,-0.545454545454545,0.18902325615526
"40645","OTU196900605","OTU196900571",0.305958492868041,0.176,0.0856610800744878,0.902365554226418
"40646","OTU196900606","OTU196900571",0.256981189242354,0.369,-0.0449101796407186,0.942827480544049
"40647","OTU196900608","OTU196900571",0.120101757808984,0.833,-0.75,0.109514354969881
"40648","OTU196900611","OTU196900571",0.120101757808984,0.824,-0.368141592920354,0.336174259294943
"40649","OTU196900612","OTU196900571",0.198117421130403,0.428,0.440677966101695,0.296470524854732
"40650","OTU196900613","OTU196900571",0.139438576795409,0.676,-0.0937500000000001,0.749894398866251
"40651","OTU196900614","OTU196900571",0.291691997138059,0.188,0.336363636363636,0.541178913885417
"40652","OTU196900616","OTU196900571",0.517801507414013,0.021,0.722379603399433,0.00352223412522747
"40653","OTU196900618","OTU196900571",0.291691997138059,0.229,-1.02094240837696,0.0835123202710573
"40654","OTU196900619","OTU196900571",0.291691997138059,0.215,0.00215053763440849,0.997168055594783
"40655","OTU196900620","OTU196900571",0.160112494299011,0.54,-0.639534883720931,0.0978505883358474
"40656","OTU196900623","OTU196900571",0.128884118981421,0.421,-0.181303116147309,0.416249075281567
"40657","OTU196900624","OTU196900571",0.139438576795409,0.658,0.161458333333333,0.581334074707273
"40658","OTU196900628","OTU196900571",0.128884118981421,0.42,0.0566572237960339,0.801998313001656
"40659","OTU196900630","OTU196900571",0.139438576795409,0.658,0.0169491525423728,0.954140074605977
"40660","OTU196900631","OTU196900571",0.160112494299011,0.638,0.554545454545454,0.249711702394921
"40661","OTU196900635","OTU196900571",0.128884118981421,0.432,-0.339943342776204,0.11277717854546
"40662","OTU196900648","OTU196900571",0.120101757808984,0.743,-0.576271186440678,0.00229648801947783
"40663","OTU196900655","OTU196900571",0.0760098536627822,0.922,-0.463541666666667,0.0232340340667811
"40664","OTU196900656","OTU196900571",0.0760098536627822,0.923,-0.463541666666667,0.0232340340667811
"40665","OTU196900658","OTU196900571",0.0760098536627822,0.938,-0.463541666666667,0.0232340340667811
"40666","OTU196900661","OTU196900571",0.120101757808984,0.859,-0.627118644067797,0.0163754864896935
"40667","OTU196900662","OTU196900571",0.0760098536627822,0.917,-0.463541666666667,0.0232340340667811
"40668","OTU196900663","OTU196900571",0.120101757808984,0.736,-0.576271186440678,0.00229648801947783
"40669","OTU196900667","OTU196900571",0.05421400772308,0.958,-0.354166666666667,0.0990638970983523
"40670","OTU196900672","OTU196900571",0.0760098536627822,0.916,-0.354166666666667,0.0990638970983523
"40671","OTU196900578","OTU196900573",0.394895099856365,0.043,-0.107648725212465,0.618548389365736
"40672","OTU196900580","OTU196900573",0.517801507414013,0.013,-0.105058365758755,0.760556000669673
"40673","OTU196900582","OTU196900573",0.226000244384916,0.349,0.108527131782946,0.836467932604931
"40674","OTU196900588","OTU196900573",NA,NA,-1.12702702702703,0.0193353141992788
"40675","OTU196900589","OTU196900573",0.469565211114707,0.035,-0.751243781094528,0.15939743319501
"40676","OTU196900590","OTU196900573",0.370506500549505,0.058,-1.08992805755396,0.0106445905119254
"40677","OTU196900591","OTU196900573",0.256981189242354,0.316,0.0071942446043169,0.990793759736269
"40678","OTU196900592","OTU196900573",NA,NA,-1.34381139489194,0.00603802326532855
"40679","OTU196900594","OTU196900573",0.291691997138059,0.165,-0.968342644320298,0.0277611594123458
"40680","OTU196900596","OTU196900573",0.256981189242354,0.308,0.228621291448517,0.72835419400355
"40681","OTU196900597","OTU196900573",NA,NA,-1.57790368271955,0.0402144045874464
"40682","OTU196900598","OTU196900573",0.160112494299011,0.6,-0.220930232558139,0.648159355190233
"40683","OTU196900599","OTU196900573",0.2074985173809,0.099,-0.424929178470255,0.0310434027938694
"40684","OTU196900600","OTU196900573",0.291691997138059,0.186,-1.04918032786885,0.00591896185792516
"40685","OTU196900601","OTU196900573",0.120101757808984,0.751,-0.551282051282052,0.00562631029796785
"40686","OTU196900603","OTU196900573",0.226000244384916,0.324,-1,0.0309033206428643
"40687","OTU196900604","OTU196900573",0.226000244384916,0.229,-0.995698924731183,0.0107334574626988
"40688","OTU196900605","OTU196900573",0.120101757808984,0.922,0.25305410122164,0.700487217846819
"40689","OTU196900606","OTU196900573",0.256981189242354,0.365,-0.88622754491018,0.127493890381718
"40690","OTU196900608","OTU196900573",0.370506500549505,0.059,-1.20825147347741,0.00558731274222054
"40691","OTU196900611","OTU196900573",0.139438576795409,0.622,-1.08778625954198,0.00155098039571411
"40692","OTU196900612","OTU196900573",0.204204398445214,0.327,-0.905376344086021,0.0241547774909166
"40693","OTU196900613","OTU196900573",0.120101757808984,0.854,-0.64406779661017,0.0218778842732643
"40694","OTU196900614","OTU196900573",0.226000244384916,0.339,-1.04508196721311,0.0468847180672149
"40695","OTU196900616","OTU196900573",0.120101757808984,0.84,-0.542372881355932,0.0627393418165398
"40696","OTU196900618","OTU196900573",0.192829283905619,0.435,-0.335078534031414,0.60205093925231
"40697","OTU196900619","OTU196900573",0.169584429670438,0.502,-0.629496402877698,0.28112334479314
"40698","OTU196900620","OTU196900573",0.370506500549505,0.084,0.547008547008547,0.104270612482754
"40699","OTU196900623","OTU196900573",0.0853909499132791,0.833,-0.479166666666667,0.0351880981566049
"40700","OTU196900624","OTU196900573",0.120101757808984,0.861,-0.576271186440678,0.0455796828010726
"40701","OTU196900628","OTU196900573",0.0853909499132791,0.828,-0.349206349206349,0.114091797105378
"40702","OTU196900630","OTU196900573",0.169584429670438,0.313,-0.736363636363636,0.00573161030612695
"40703","OTU196900631","OTU196900573",0.256981189242354,0.219,-1.08606557377049,0.0165841931918209
"40704","OTU196900635","OTU196900573",0.128884118981421,0.401,-0.155807365439094,0.532084264488975
"40705","OTU196900648","OTU196900573",0.174454647914913,0.258,-0.71875,3.98739546510514e-06
"40706","OTU196900655","OTU196900573",0.2074985173809,0.129,-0.424929178470255,0.0310434027938694
"40707","OTU196900656","OTU196900573",0.2074985173809,0.108,-0.424929178470255,0.0310434027938694
"40708","OTU196900658","OTU196900573",0.2074985173809,0.135,0.280453257790368,0.25121211195441
"40709","OTU196900661","OTU196900573",0.517801507414013,0.014,0.240793201133144,0.328305349262412
"40710","OTU196900662","OTU196900573",0.2074985173809,0.112,0.280453257790368,0.25121211195441
