"","X","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","Gb","QC","Sf","Wb","IE_20171002_01501","IE_20171002_01801","IE_20171002_02301","IE_20171002_02501","IE_20171002_02701","IE_20171002_02901","IE_20171002_03301","IE_20171002_03701","IE_20171002_04001","IE_20171002_04201","IE_20171002_04301","IE_20171002_05101","IE_20171002_05701","IE_20171002_06101","IE_20171002_06301","IE_20171002_06701","IE_20171002_06901","IE_20171002_07001","IE_20171002_01401","IE_20171002_02001","IE_20171002_02601","IE_20171002_03201","IE_20171002_03801","IE_20171002_04401","IE_20171002_05001","IE_20171002_05601","IE_20171002_06201","IE_20171002_06801","IE_20171002_07201","IE_20171002_01701","IE_20171002_02101","IE_20171002_02201","IE_20171002_03501","IE_20171002_03601","IE_20171002_04101","IE_20171002_04701","IE_20171002_05401","IE_20171002_05801","IE_20171002_06401","IE_20171002_06501","IE_20171002_06601","IE_20171002_07101","IE_20171002_01601","IE_20171002_01901","IE_20171002_02401","IE_20171002_02801","IE_20171002_03001","IE_20171002_03101","IE_20171002_03401","IE_20171002_04501","IE_20171002_04601","IE_20171002_04801","IE_20171002_04901","IE_20171002_05201","IE_20171002_05301","IE_20171002_05501","IE_20171002_05901","IE_20171002_06001","isotopes","adduct","pcgroup","SD","MEAN","CV","fss","[M+H]+"
"71",71,112.956555259288,112.956340097721,112.956965838335,998.985980377197,998.861944885254,1014.64403411865,102,18,11,12,16,365851.635114811,277822.378919919,266127.737885751,253271.130102351,262563.536218256,257423.132403524,231048.259014878,219197.105186805,213500.571724163,226735.298387806,214954.918752619,202304.780751467,185143.945500714,179188.660267863,187921.097919457,175627.110765191,168267.686182692,189163.027056644,327878.09140001,265641.943004088,259667.623700254,230472.565004089,242425.462823067,224165.478107706,198928.562399,188183.728721514,189547.936486943,188287.661714052,174942.562582747,313006.171387785,275522.476252388,264210.664129853,209667.406849656,214249.633693881,225281.195001068,211390.368590855,191476.259440444,179211.383318156,202775.051591505,189247.147601124,175904.217691223,170400.960739285,317865.089211122,293337.551635777,250116.011497534,245142.782980017,251032.838069598,246575.633765509,211507.357971749,222982.988974924,206136.51529974,224991.394969233,196550.819773711,199616.407032138,198035.44921119,183858.516305033,183185.796803787,185861.174142869,"","[M+H]+ 111.948 [M+2H]2+ 223.896",778,45712.7030806731,226376.510540315,0.201932183562535,13005392.8920295,TRUE
"1622",1622,423.366042196947,423.288744476275,423.383532397949,413.086493377686,381.743008270264,461.320009231567,12,0,0,0,10,327.669373292528,420.837958995977,341.244976367801,586.701466469301,247.464441847367,230.2741541744,281.858804612369,357.988138278015,365.853551567222,287.935708409874,276.552373285302,166.757563197106,561.62455503477,244.300422652728,274.859617904036,188.274994194922,325.29986651666,264.693381795453,7043.09494278269,6103.13322703789,6493.76069099228,6313.16857153177,6708.63544298129,7013.55603766348,6196.53194082735,5986.46760513344,5256.23511541635,5671.25735639594,6489.1340787775,608.783431940609,169.800053977718,524.890587074475,475.417713076135,219.024376982099,298.897252856599,142.507222535503,260.78210878931,174.098920769576,355.338914934701,316.463462271883,176.361634622121,111.856587727865,36093.7741585672,11460.6459899087,1783.71366675943,32462.3603773993,32221.9133854471,6996.33457586498,91484.2245175503,95817.3451194583,32373.1128683276,1590.84354223642,637.918465708033,61702.5573638895,1628.75021844088,32633.9130203058,42238.7392445714,8648.13105333017,"","[M+H]+ 422.355",781,541.691221738133,6297.72500086727,0.0860137941341574,568633.66619346,TRUE
"2275",2275,550.520115338519,550.516313144342,550.521533507687,974.914997558594,968.566008605957,991.333994140625,73,18,11,13,13,662143.677809027,562675.972738986,311923.619014099,605700.275220938,573971.98816929,567488.264063393,624758.994923106,624292.624543011,636271.270122666,618462.591430917,632124.837221074,558211.997021135,590254.586719085,573743.751938457,560228.924657897,505017.684452666,555741.622411859,607657.751350485,761577.663894177,610717.947827748,605251.740698512,675753.112094587,742500.881349337,742200.253710626,621758.227159476,550222.71150589,555460.438735677,675925.511240936,553059.306086103,643907.424719422,605190.65475003,618810.169752172,389590.011867615,570938.479477995,577269.048220932,371940.758303559,555180.433658081,523292.49800201,485342.988089545,494428.239923729,451912.029531213,492436.570367217,398341.313176706,665112.51429212,494397.908630566,290015.27729663,540261.456022415,571854.796441591,405032.663778235,670208.188541662,528220.994383222,641444.260938357,490255.230891164,579946.24631164,612808.425259774,531455.345820164,561721.662050585,435317.257917706,"[95][M]+","[M+H]+ 549.513",783,79495.4691504065,644947.981300279,0.123258730091899,32661731.0765272,TRUE
"1644",1644,427.137532395656,427.111169080514,427.139490098286,474.993996276855,473.944011306763,572.325022277832,101,18,11,13,15,21990.8173389981,18232.2883576853,24517.7535788203,20678.6759179626,20823.4791707566,21202.3359944969,19813.0839546095,20336.0963664215,20803.4718261266,18713.3338657441,20397.6755790164,17600.4057988673,16378.0288832062,15361.543112367,17210.7074103481,15293.4546223921,17809.739008043,15197.5015969703,27291.7396996391,23261.0596176509,22853.3292454574,18519.5389029197,23997.0967181772,21694.6207757986,19327.3029542209,17902.7488113614,19461.8217086551,17746.2290580038,15373.8221453223,20406.6739006515,24198.9920379384,19178.9227967178,25252.0215132172,19484.1301347588,18182.6407857304,14649.1242908314,13292.2707707373,17498.9403951052,15408.481470882,11283.8193812286,13827.7304706643,16159.4727492949,21878.025747197,29284.7903142479,20115.5150385966,14745.4009721377,22368.5952597639,19445.9417427331,8634.73118523508,26654.2140994099,15749.0840120763,22074.8120985028,20091.258629643,19262.3676088359,19539.4433908537,15227.1245473064,20041.1042224243,19929.8849772785,"","[M+H]+ 426.131",804,3458.17411806701,20675.3917852006,0.167260391193281,1113655.21656404,TRUE
"1265",1265,360.027403872399,359.959513445317,360.046629880296,193.197500858307,58.1319987773895,218.634006958008,90,17,11,0,0,325196.018802203,96671.937291009,118177.769351033,80111.9366806443,133339.376513075,81129.9993044448,2071289.8613152,83810.77524658,2305735.41212912,246561.308963888,2597677.5285954,149482.494482379,2200431.25942916,302923.262658144,584933.141603619,1233.22973596368,17589.4013772402,67584.8367386327,784916.14158093,1046409.83879225,1017479.0636402,884573.562457075,962596.402000861,1019808.25132888,1041766.41575492,990831.047397445,1132466.55749433,1083946.70955141,1041789.85048094,780.32912657234,251.949525112705,344.110558714485,184.954506716318,282.851548994985,298.948597175255,308.288473573863,212.637340413686,151.691523565562,278.254450551752,335.377822012447,344.364619199187,12494.4615088597,686.064149408787,653.640226530726,627.256523170508,566.022293786006,705.504989496432,517.011201524176,640.415975447744,663.663209682098,502.159197020298,481.274438873958,440.533563211793,638.485663360493,566.170472478494,415.838965914678,511.83726528723,450.836341321003,"","[M+H]+ 359.017",942,95916.8955134541,1000598.53095266,0.0958595206232541,22495798.324775,TRUE
"3579",3579,843.608692636679,843.590110596394,843.753087325364,201.379994621277,132.580003013611,268.864002227783,96,9,11,13,12,2631.20214203373,59408.9203437573,1141.89583308089,122484.247795953,546.721279867903,38697.7824103072,2736.57678754187,1077.43053493471,51210.9437623196,24264.2266990518,44438.894684976,835.04343620239,37705.2016202619,11991.2038487778,1212.38950079688,970.830144249749,5210.91480408128,74592.6465522955,178721.00501662,201789.161098317,192134.250702759,175399.980579274,169542.613128304,178232.4187088,182550.783745176,154006.991780321,174932.091498293,169974.021989723,158950.492309411,425591.782181785,275476.466111373,167343.387457942,33706.9919359535,341670.816677087,154210.178432431,7880.96201130189,252762.947204234,138396.399511448,164252.337123808,213782.895706694,198610.452652629,37628.2913149649,62063.0176085274,1435.11794394526,31798.4894431047,20820.7707148497,1739.02290145164,1063.9022064993,20498.8376184949,65663.950545231,20424.377582401,1417.32895381063,16318.2891434827,62161.4628891246,38249.9691099436,27101.7313614988,24299.096533691,41648.2557900064,"","[M+H]+ 842.601",1046,13544.6634011611,176021.255505182,0.0769490216524583,5265408.4114052,TRUE
"925",925,305.246761658102,305.104574347807,305.248242425412,538.283499221802,523.122021636963,569.822987060547,50,1,10,0,15,3138.73762231027,13332.6987862079,4651.48905880749,1690.6357490713,2473.9887046886,2033.87772853128,3068.89868727326,3270.50431165099,11997.7842644602,4354.95129698089,10617.8203427659,3148.21461151789,2809.00288030399,2858.70067667322,2643.67625426329,3688.11622644502,10112.9905489362,2368.07490500292,9655.27629807525,18650.7407983371,7458.39835571684,13104.6825504047,12731.7108987488,13348.708068974,11838.8915636484,10945.0014178255,9864.78609296679,11808.7925814905,11316.61879736,1784.58896484836,1363.62369543744,2250.34218471497,1664.66601062779,1313.95531349948,1432.17867275557,1120.96965296996,1305.29099577895,1194.6344157423,1308.12606585398,1456.6194193495,1302.63798051966,1857.79956875512,30445.1527638946,12269.29948451,13620.286387587,151404.503329261,62025.9049272612,37236.8158862076,175954.608532311,66066.3985978473,24113.4112176485,12871.1932460751,23815.7098252123,45526.1110131803,36848.9289087817,62507.2504474386,8077.47219695577,65098.3116516923,"","[M+H]+ 304.24",1071,2828.15390583557,11883.9643112316,0.237980679827746,1066220.56143616,TRUE
"292",292,194.129487121029,194.044884548141,194.179520185219,49.3300009298325,13.612000310421,111.752999038696,240,18,11,13,16,178873.363834728,399302.184548794,61326.118406595,262517.397409308,43922.473261998,168423.045024508,254084.390287953,47163.7617906102,898386.958584441,452097.279035448,240068.760357454,72464.0133658599,287671.27154585,45413.3201855765,308255.827032975,46332.8428235932,65320.7970886546,247356.695304419,17703.1646653621,65094.8048728751,66087.6556583517,60793.5293862895,63555.4998416881,63237.2417615526,61772.3049629075,59296.0123659368,62423.0517916535,55515.1538825613,56428.2282329351,122388.991435565,12158.21546152,31417.1225643028,177020.020879215,14763.8074832422,52551.935708286,11265426.0661374,160423.224882185,140672.680470126,141117.558850092,92472.7731723749,100062.457863333,92649.8106002525,21406.6415879996,21301.427611202,69376.062833276,14464.5448455093,32008.546678491,19079.4184335726,14320.8709491638,50692.65042688,66460.7788206458,15911.7853104484,45863.6181875629,20783.8885908192,23580.4563598171,57253.2375949959,51195.8962595346,34238.7837831164,"","[M+H]+ 193.119",1149,13588.3050538665,57446.0588565558,0.236540248788814,17671950.4210918,TRUE
"5320",5320,1234.47001023878,1234.45143027195,1234.47206868641,248.77699131012,246.65499786377,299.775009155273,22,0,11,0,11,1032.09790875216,711.377461743748,825.232922004846,1741.27459455033,396.35620354755,400.491419451622,458.872338595697,473.754979399421,301.293961277645,469.561334619971,498.725402051874,747.548538635795,496.7460250929,633.349600475178,696.085749787485,361.469876361662,684.717112248091,226.425722583714,94233.6510430618,89411.0172671247,93989.2947527859,91413.5044915136,91338.0038609741,89744.7443464383,86170.0076978984,86068.45737756,87604.1369502221,87124.1847393941,82162.4188778589,523.289027967335,1684.87331310204,848.525649332338,854.062120186062,883.377359701941,540.958264756793,486.55190214344,893.642654350959,800.459260988981,408.700505693754,1188.39053202938,454.128405278962,353.113993590698,184631.348543489,726.424346264141,175099.312155228,342542.581098996,1683.23878955179,826.058256446517,105036.497092819,1216.95163897963,1708.20140392747,233533.205907643,463976.567026672,238876.199213619,632924.238161429,16658.1267226115,116069.258116269,1029751.61841054,"","[M+H]+ 1233.46",1171,3648.49726986437,89023.5837640756,0.0409834912907278,4545594.70242962,TRUE
"3603",3603,848.60781008285,848.583237674097,848.618896484375,177.03499584198,155.414995155334,220.022996063232,49,0,11,13,0,1374.1833490585,1183.07052207738,1232.1095204283,1117.34766535747,752.152509798606,492.535172191249,2043.48972308021,905.636993255777,588.978195811249,786.864865384338,522.718455320348,1048.82167688217,989.226862195755,829.392573074438,1960.13628702201,958.597119492572,1150.32708046113,314.289877764136,410789.705830654,419057.33773871,398071.515318944,408220.484560775,411015.408090353,400377.112295625,399944.74141673,432851.656550986,404048.042806307,390296.584496889,388201.366417398,392646.913123461,269729.586676319,182196.980092227,1815403.7690194,159625.623736869,781093.038717862,169875.10653541,269251.520978336,4591838.91622861,132115.879105209,188225.557103544,140193.563115333,1171485.318888,3532.79677704113,1505.25711469669,2601.1480493091,940.660789387912,1584.7787790834,1155.11392913526,707.155717703079,2217.3199986387,2289.72459855949,942.689059335987,1592.42661664045,1404.92365090648,1193.34003193096,4058.9819143666,2438.63520829889,1778.50041063677,"[218][M]+","[M+H]+ 847.605",1375,12813.999950815,405715.814138488,0.0315836837122671,14774749.0599383,TRUE
"3392",3392,805.081283070535,805.07210922882,805.305481530735,227.175006713867,148.984993438721,296.716007766724,57,15,11,4,14,156348.938640528,157548.890756629,2215.01466516473,121437.855131901,89383.6168361375,86066.6286102729,105567.696135478,48019.0445368993,97781.9159411767,81419.1762528964,83709.1770774818,1152.21750029972,114691.754209762,52684.5167154905,27157.7136768286,1680.22606163128,136123.532373738,41017.240787319,21641.5506366941,25087.8021042142,27655.8520919806,27385.042907673,27506.2040064503,24006.6086773408,31149.221167888,26103.1679943664,27153.1102553196,28709.2708905693,25784.9225227033,1257.20381889259,1940.83844492438,3952.09147461703,49668.3267307217,1439.4488427929,15314.9451447837,885.104070676491,15916.5707802437,722.28426031429,1724.69172082281,14299.1072369405,1169.07633888668,4613.32747840895,10179.2782267691,22907.1646062817,20360.4405719857,12382.2305211573,65556.3310700376,10079.6299838725,1417.66896769129,2644.37339787791,9386.39822509761,16613.8432881925,20551.9182392829,30037.2718080027,42466.5693577206,13999.9651992638,13405.9787037671,12662.9379069581,"","[M+H]+ 804.073",1498,2499.93394383934,26562.0684777454,0.0941166892154451,2113742.92558182,TRUE
"1829",1829,464.303959264246,464.265430013102,464.347093031673,368.220499916077,290.525007858276,387.493999938965,24,0,6,3,13,7755.99072137983,1666.00768724317,2010.83409203643,4970.72546271258,2253.89931369107,1844.03493475945,4442.45231237883,2333.60705201436,4765.82284186043,4490.0926377764,5622.32180210948,1561.04071283014,1293.11726578069,1308.28916244768,920.556263502532,732.300087480495,8410.17453552255,1580.27897099406,15935.9172464069,14364.7090613161,15821.4969539641,11266.7220036366,21616.9568753131,15038.3837296162,17090.0951008101,14658.8167002052,18844.4575885001,16678.1285014965,18740.1865117718,8784.99100603396,799.17140022153,67277.1387781684,923.267469263868,2671.82101446297,16721.0236784667,2923.43992245314,3691.81166627503,1402.52502946253,1049.25674976991,2782.07021429514,17799.285829658,739.865069667498,9888.59945471952,46269.1192745456,141880.038598303,34390.2677310991,76169.477492366,36891.5425929456,32101.7775958776,43952.6698222783,15794.5756543179,46809.4248265203,152417.769057748,29539.9917521156,72282.8479245837,12909.7498892492,15067.2555659451,38972.3580427235,"","[M+H]+ 463.293",1507,2741.16789980923,16368.715479367,0.167463836931158,1170920.54923309,TRUE
"2219",2219,539.392746456121,539.241461486843,539.429618884831,657.556975250244,610.239985198975,745.665020599365,97,18,11,13,16,158229.235567344,3229007.79965392,544134.654349388,214746.627499568,308474.531488907,65650.3583264071,300303.493200639,172982.589015027,154171.066201074,405191.9732076,1037175.62137126,50677.2575570809,342879.570345889,116558.60743688,227776.143735807,39430.9775945752,734787.241862853,1684656.46184939,694600.019028847,880253.292567868,826103.76105928,868060.087494978,892233.810660137,977813.422936499,879362.603082299,842952.206265724,740966.944532288,736573.773988171,677302.69045173,3844667.39426151,1255948.11504933,904763.567335773,66809.3900254555,73063.1038996987,107862.011029758,33413.234258417,104830.907950615,11877.2206876427,143658.366658799,92647.9860729094,82389.7763693612,1293697.51218628,37529.6783828735,84719.9374413987,397250.892302673,52781.1297075202,148885.387651785,89302.7786414325,48881.6909338348,27918.8606398677,111204.477173835,15553.8419128396,331581.829599833,52978.0188551405,93605.467604287,10410.7114737779,11148.6075202251,138109.430570416,"","[M+H]+ 538.386",1660,94574.5995101752,819656.601097075,0.115383197528808,28470548.1485287,TRUE
"2387",2387,571.596769834227,571.595480033136,571.807964446334,278.081496925354,276.610986709595,357.045006561279,20,0,11,0,7,1317.28138353747,887.660693876768,523.16231232029,1439.95422679429,562.276141782363,534.776106345351,669.221157143287,481.266490469609,441.399636724677,483.014244762094,460.029326383956,313.920994970303,479.584526307881,368.707970334933,541.261758139214,400.957212989004,342.482009298311,260.134222795333,188465.772881876,179896.238683392,177685.104358962,160571.623086866,182730.199972239,171894.871569854,149125.7476999,150129.2050093,162399.474140431,146051.610281551,159952.329074997,1639.44269022324,395.794582659092,276.477282444946,1513.37295646851,722.517909132947,362.347144178186,283.445406183523,550.601596977956,327.805973334954,259.796580320357,192.408480176411,398.571618353183,345.437694448834,2270987.13943746,855.552957706153,2734419.6175507,804.485414498824,772.746667824721,445470.661596567,848301.06907133,573.378850586784,19139.4916826713,443.175026706169,964.648274853109,563.42307450894,1523529.89248853,1151.40862249133,499.250526296906,12779.7478476763,"[102][M]+","[M+H]+ 570.589",1690,14703.0868717684,166263.834250852,0.0884322615198745,9707932.97617965,TRUE
