"","X","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","Gb","QC","Sf","Wb","IE_20170919_01401","IE_20170919_01601","IE_20170919_02301","IE_20170919_02401","IE_20170919_03001","IE_20170919_03101","IE_20170919_03301","IE_20170919_03501","IE_20170919_03601","IE_20170919_04001","IE_20170919_04201","IE_20170919_04401","IE_20170919_06401","IE_20170919_06501","IE_20170919_06601","IE_20170919_06701","IE_20170919_06801","IE_20170919_01301","IE_20170919_01901","IE_20170919_02501","IE_20170919_03201","IE_20170919_03801","IE_20170919_04501","IE_20170919_05101","IE_20170919_05701","IE_20170919_06301","IE_20170919_06901","IE_20170919_01701","IE_20170919_01801","IE_20170919_02001","IE_20170919_02601","IE_20170919_02701","IE_20170919_02801","IE_20170919_02901","IE_20170919_03401","IE_20170919_03901","IE_20170919_05301","IE_20170919_05401","IE_20170919_05801","IE_20170919_06101","IE_20170919_01501","IE_20170919_02101","IE_20170919_02201","IE_20170919_03701","IE_20170919_04101","IE_20170919_04301","IE_20170919_04601","IE_20170919_04701","IE_20170919_04801","IE_20170919_05001","IE_20170919_05201","IE_20170919_05501","IE_20170919_05601","IE_20170919_05901","IE_20170919_06001","IE_20170919_06201","isotopes","adduct","pcgroup","SD","MEAN","CV"
"579",579,250.963138514974,250.844995858147,250.981273309268,431.727999191284,311.743000335693,444.143001098633,100,17,10,13,16,99863.0627394222,60396.0374301963,96766.3829798186,64161.5462799366,42358.1563132601,68979.1749400611,91467.9194621634,49182.4285863734,46150.7070637523,52221.2453339081,50943.78446828,76752.2742533684,101504.233358968,95117.9943401874,98329.0064612989,102238.137937681,97026.0420744254,91519.8026033572,88036.5092785133,93114.648031725,47440.311550333,67048.4793592271,75896.2035036689,99213.3907389852,95810.2878691982,90966.8295661333,65478.4878711951,55712.5400140685,55585.4194381154,41919.8289229224,71181.0352798212,84997.9632837137,97264.6088186188,64034.342416157,54757.9847746342,104469.759540944,103833.300274842,100747.402407685,52783.8947584907,63290.8594242025,86290.1448644698,93160.5196239879,49296.2761335932,60597.2141304827,93207.6271581522,89676.6191295409,107319.936171025,62950.0876929756,89169.4811218539,97911.6420660954,55199.3623335811,90528.4799454768,59236.8727082463,54716.47984685,90268.2374521913,94954.7205701967,"[13][M+2]-","",73,16809.9491176261,81452.4950372336,0.206377338225698
"581",581,251.128773663507,251.076461160473,251.212382783976,163.988000411987,160.841002464294,206.307999649048,165,17,10,12,16,52926.8900311431,729927.545190481,25334.3330413976,9258.90612336458,864723.045619125,295080.121166054,18786.2739340067,292655.473185218,774918.851676216,31250.0231974318,60415.2280767139,41213.6754981675,40666.5210349087,71094.2698168457,9739.99558690027,82725.2468375305,189270.060707338,53473.6194799258,34579.5891569683,32475.8280608088,36866.2793473911,32985.2707873983,57485.6613789895,38947.2329175553,38496.0094279548,35613.0944981799,39585.3193170851,71731.263330183,11292.5510049988,61211.2630485697,126780.101252009,109631.652737445,98640.9960964793,30433.4404364506,116274.663423526,45857.8557646182,12058.4935738035,210175.010494661,69940.9718977222,92362.501801017,159829.10937754,94289.5290119946,64136.1727925087,61050.1040045036,64063.8266942722,306479.622917295,317120.853463541,72088.4005513578,29064.5197110251,380545.570762619,72501.126755455,62354.7929244218,111909.362222735,176390.397347426,277076.306228254,122245.228617553,"","[2M-H]- 126.073 [4M-2H]2- 126.073",135,8531.43750632676,40050.7904372257,0.21301545895077
"585",585,252.081116237071,252.079303852469,252.133419720192,164.212005844116,161.467001075745,225.635001106262,61,14,10,5,16,9002.34714737674,70430.0327914718,207444.309613151,163708.233449113,88129.7782141036,1659479.35924789,337256.878287429,1673092.49444257,75634.8612409457,409801.098262093,306645.793707492,7120.14167802693,556599.805654152,625905.522672048,141120.907806745,13146.3397352497,16111.1785225974,524833.982064769,536991.589339944,528438.889604202,531822.522177924,514124.799104375,556106.09477682,545519.102418507,565185.740113389,544428.348977426,547547.400812362,3268.32460458856,3720.1066193501,3707.14143977101,11109.3196975719,4081.01354426915,2605.43066497227,6321.8010969786,7034.00120129809,9590.50250929892,12590.630960797,26539.7367648147,3580.07351555799,45579.8574568704,1362254.61428055,817342.945795208,587480.921035162,610862.002622398,656844.552700433,1711938.85174133,32447.1624702959,699678.879105628,467095.069259876,2008978.44807621,335771.919111012,582994.121755396,869735.710221215,1413913.41266421,1597302.95971273,951501.777796727,"","",135,15302.0527366008,539499.846938972,0.0283634051490876
"586",586,252.098202867339,252.096636895096,252.107112631172,594.849003295898,554.1260206604,644.408019104004,31,13,0,8,0,9458.93511494497,15816.2031610194,27081.3965058042,20072.6907685066,1051.31874980245,1067.75996072111,41983.5844043304,9096.97292161756,2047.11561685894,45647.2419369919,36320.8758834248,12423.8399285206,62645.6347846531,77482.9957848368,64473.6935753299,16395.5416096598,141525.119182565,2004.97128081535,2087.37386636862,2111.99220797845,2508.70588809358,2522.22015496876,2705.15575206173,2075.71074722388,1736.39438839949,2107.46439509094,1901.79720922839,837.461860486439,2252.69333682116,68889.3321271107,16561.3998535008,975.062088146806,8796.23460043222,858.448708868985,21704.9438328567,3112.19010605131,16278.5611214186,8086.39776375331,18366.1530248558,52495.3111429699,957.884802703879,998.316171076149,1261.21518664435,802.494575257546,1131.02146951641,1119.05786712042,1468.68297019601,973.135025750314,1166.37736910954,1192.04930995192,792.450727171132,1559.43239105759,1413.49720196639,1317.08333696531,1620.76790494578,3671.14016747475,"","",1940,304.588033989529,2176.17858902292,0.139964631361568
"588",588,252.279497852468,252.27809501422,252.416590317273,423.590992584229,422.345012741089,424.249009933472,28,11,10,0,0,402.132757239425,280.221104939779,502783.92352418,23237.3103799811,68080.5534306847,350.840930681443,317212.986319633,250066.313502461,1134.19538415071,335900.123797625,796498.955167847,223.948748630285,379431.840396966,210928.634550392,244821.13180292,254.543152490538,46882.8350422245,75823.1624960713,76559.4379012981,73163.5506495088,76848.6125662618,73585.7491483167,83905.9428690367,80508.879510116,78649.8297662172,80243.9636887847,80206.6097941529,1227.89677998032,2333.19934924915,1685.71231230162,1523.1344337903,278.253706514758,2096.69435374998,4626.12586649358,2883.86863752206,584.281405465056,1034.16605062296,859.068689510226,837.521947350586,2024.70810372662,1043.09565198049,633.433691691607,1791.27764879153,796.176763922549,528.481551824293,362.65252818563,418.831799967447,1109.25218317378,302.879894007696,258.461526930332,274.000087756748,214.772392457351,310.084909363339,280.036399170252,1523.67588106834,746.673517193645,"","",34,3374.61725796008,77949.5738389764,0.0432923118339449
"589",589,252.735333012268,252.733353212649,252.860060909525,124.959001274109,123.779002571106,126.750999221802,25,3,5,5,11,10589.6207150263,8726.304319505,11721.7155681807,10103.4487485696,7089.52629463332,9854.32340633031,10150.4938459741,9782.99354060934,6636.62165186368,11051.7946448424,10006.7494385703,10106.2782434861,8233.69582486422,11733.6001118058,10600.1591674914,11172.539418731,12411.2427126874,10338.2800439858,10625.3464776968,8061.3822218962,11225.0519999566,7851.56345301803,8666.92211630887,12205.2846033947,12039.5827582848,11241.0184351976,11413.9175417301,15351.8367158232,15311.107300605,4603.6839458332,4283.92898172602,6385.91381819671,20429.2690130902,8753.58994797338,10474.0255086325,13261.8234861826,9431.08648023222,15157.6270464442,6793.68737494125,9989.38379746427,19139.3347648441,22481.8399451965,7929.03091288637,10809.5355332004,11940.9371790116,9959.00816121238,17641.4547575896,12416.2111609289,12265.9787524957,22546.9756690148,14835.3659662348,13820.0545628604,12770.1824494377,11499.5900282951,11252.4073245912,7440.26588125038,"","",261,1611.5605894953,10366.834965147,0.155453481695554
"591",591,252.916105675559,252.850617574433,252.978312958926,350.017991790771,311.743000335693,394.697989578247,17,10,0,0,3,7369.48881878385,11925.6986545383,6128.11592400047,15762.10876978,22249.1589403809,14325.5217681493,11897.4536125548,21591.062019614,21775.0120057678,7912.85172168751,21496.6271535188,11122.6981014304,21249.278614962,8427.97686348762,10780.9584192043,10121.5239162381,3986.1053724726,4086.50308632235,5549.30466461554,6383.00510268525,5975.62512975652,4962.32467710284,4932.80319318892,4483.83493201435,6566.4927149564,6208.02017625135,5532.37809106301,989.978527336248,826.291484053646,984.835362263556,1092.92415076923,1627.815428129,1214.86250872737,1219.21329147927,1619.57965532318,1217.12109553215,2819.76360625355,982.227893344127,1731.61760662483,1652.25997175448,561.961031551616,427.998863202387,786.462227939495,569.527616738879,941.405308430011,18207.4055371673,562.849028436833,28720.812378492,442.546559933706,598.297895973978,15994.0691749658,534.592704155567,536.739502498011,380.975546661997,333.445339722332,563.179736690596,"","",995,835.280821221757,5468.02917679565,0.15275719902271
"592",592,253.068706788131,252.862396989769,253.106955614955,76.5689985656738,21.596000790596,238.27500869751,183,15,10,12,16,3434.74741016552,13573.3045822635,16721.678363289,38268.7050826574,16340.546411207,267601.812905857,19054.7678903783,130893.888272273,10897.4440821141,18296.6751624789,20881.0282922775,16609.2271270463,59434.1199198524,50181.388355856,23872.0985991889,18004.8066141143,14647.1001041222,59077.1847024746,59547.5924897194,60736.9450767199,60637.8313359604,61383.7404062331,64853.0503300138,62024.9103422594,63836.4741174983,61691.337514984,63992.3441846525,23544.0298181731,12732.3850782705,13165.9428006609,5793.70891733611,41822.4986283922,25909.6117126442,8130.64371102427,108638.787432991,16408.5416939758,10487.0935322859,9340.96578798955,10738.2387986461,169195.309806298,94571.8505715198,99751.6528948301,96615.3342859098,70630.3711384696,116229.89742441,128403.536265201,37765.2935105407,70219.7229530646,32868.3604144409,185377.459416566,46656.0661488055,78586.1952819675,75305.605830566,159722.347181967,101659.141788855,102714.067167463,"","",1574,1928.53965457428,61778.1410500515,0.0312171849426776
"593",593,253.092487958815,253.090184238487,253.104522407748,523.914525985718,500.593014984131,594.17900100708,24,4,3,0,16,4199.99839444757,2410.06109753251,4335.51151792357,3166.10032838658,11693.2040494746,3220.83790353139,2318.37037112638,6573.97399453819,2419.78723769908,2722.10120473104,43770.8873493509,3977.94440372239,2187.84133830369,2127.93088775973,10832.649349384,3129.51649556495,12811.6800552432,13727.7261843652,14981.4051755369,9629.18196215095,8546.40570387101,14248.9534685969,15566.4397082757,16107.9027122498,16287.8233700116,11129.1201889773,16340.8509206454,3568.75085603339,2728.70217801072,3256.85803349635,3221.30124531467,4702.4320033739,4447.13649318814,3850.70526852272,4421.63324119498,3060.21200710023,4248.15312613897,3656.00247218328,4220.45985085666,4878.28625468817,191486.553251329,102462.310395115,130312.879516296,124136.157203394,41403.841063806,106852.570150524,60706.9156669755,69774.979207029,168474.942103226,44618.9254087649,61075.3255864253,39813.837007526,157226.73719822,129190.806614182,265726.884870166,45848.4507588123,"","",1483,2879.39612558947,13656.5809394681,0.210843119398055
"597",597,254.077255573547,253.913998745445,254.096307790378,555.342026062012,523.771991729736,585.008994293213,19,12,0,0,5,7279.22468437503,10226.0825067293,17413.726447396,9709.82951246551,6849.75602965181,1051.23107440521,10068.8317824739,11960.915757107,1003.10797727108,26272.373470683,12672.0875776965,22022.1642692685,22248.7171921859,19405.2028889292,8317.42797667533,10162.9316848641,68562.2752888773,6097.04655884579,6291.27103094123,5984.47302315994,6662.01023755632,6395.52197050154,6538.23287498578,7173.20139750838,6465.43510837108,5733.50828271545,7632.47040652633,1712.41780118197,2384.46089533039,2173.94617832825,1805.99137839116,1386.58632771857,1571.54837258191,1575.02572567388,2276.17820450867,1706.94149583578,1736.84952771664,1690.87207746506,1694.81918948347,2350.56647750239,11235.9067475277,903.519639238715,6974.08870372921,766.418297572061,671.41394559294,886.721115598145,1193.61970381811,880.928895680064,15073.1554031705,942.366823247562,719.207623203357,12675.8706451178,899.479869736359,861.875419681271,18173.8567191708,894.606663428924,"","",1877,561.21432805408,6497.31708911118,0.0863763181567075
"598",598,254.002101035269,253.962967396642,254.082369210312,217.335501861572,197.661995697021,261.667997055054,14,4,6,3,0,895.062669345311,1207.74342684514,16068.4986228075,2013.32312015684,33493.2631465676,14352.4012065285,2384.59075384501,1852.22635696482,1989.44566401814,1894.35652000564,1262.38417812723,3581.71912633975,1448.43974224594,1821.75784642476,3545.52202462751,797.744853797069,15477.6912287885,13862.3949900369,10081.3027275605,14199.818199305,14912.0863704532,14235.7136286473,15217.4520299338,15061.3638624854,16418.9356467637,10473.5044693574,14895.8696013629,1146.59577053253,1487.33136484027,1665.8856020044,24118.7092009315,3037.2045346899,5311.5146957721,2931.07039258975,1147.24889356643,2969.99887513059,1312.11504622363,2239.3542093977,30999.0521121025,119218.258349343,782.180726952884,675.890179027687,694.200111278404,737.017579653157,682.614738092005,560.857964296449,484.956802690831,544.28791616001,578.143470295365,452.438122375868,697.98431662056,794.854043168947,580.618190897772,602.232791698395,617.933552274002,779.984255447318,"","",1843,2053.72395976312,13935.8441525906,0.147369900041638
"600",600,254.150304318005,254.060124641468,254.151433622864,423.956997833252,400.540014266968,424.657998046875,23,11,10,1,0,1078.45762918703,1338.35693112214,95243.9915432701,73459.6395894721,120761.478534776,1331.50040003526,66477.4604281159,57159.0274273348,2083.55354377558,69962.3435180246,140131.424982854,1410.09744524211,79951.9361140556,52231.2567031865,58805.9805261437,1186.44921977632,106505.309547233,24716.6370452445,30687.0199741947,28579.1241242428,30449.3838743885,26076.04963899,27446.9699901156,32550.3619697954,25508.4404793348,28896.7415552685,31114.8819576015,2699.86820719019,4222.61763492599,4416.04424263142,4471.9982389907,2236.19375746697,4617.74491686906,9322.02315249294,4807.57807306905,1671.48226342228,3379.31402896824,2344.96552415325,2840.49196112726,31075.5189486605,2267.97095599321,2026.57864180339,3789.04435486315,2431.2666226437,1484.77497564489,1603.22547487148,1628.20896463771,2585.32189236954,2587.61004695417,2275.93237239507,1151.13457825407,1818.70138215791,1378.50576868653,2054.79403648306,3160.28539556216,1959.31455731786,"","[M-H]- 255.157",34,2627.46903015499,28602.5610609176,0.0918613205495485
"603",603,255.088371356007,255.02750995851,255.232880100873,333.926997756958,330.78201423645,477.970004806519,97,17,10,13,16,386934.760209066,474584.680843218,280992.552424141,443530.633917493,165320.814216784,756807.002500241,24807.0145924794,731224.892748486,447475.596631877,134706.568058778,189530.360505026,331345.019247173,365356.859385481,11261.8004518633,459426.696205384,495394.431008602,135101.982008606,311799.230714196,334038.108138993,353807.185340151,359031.065876697,342107.252361084,376930.335029002,389153.456238222,362872.224954248,168840.356345336,355167.862986921,118864.250773158,11447.8874365386,357806.932159146,361815.620325303,26971.7331680562,39659.5733214986,18525.4332354145,58768.9013134607,26571.0461511055,87607.9009260982,13881.6770197668,21911.2771645278,13837.9237357027,429115.48826823,130436.402101815,394286.852363419,374797.234560922,132384.901653863,579013.901990407,106781.321307321,459088.578485535,591163.324695049,289042.813340708,384679.268471191,325054.864936788,585785.623849673,361791.152913908,359204.421030968,187039.321953194,"","",1037,62363.5335706602,335374.707798485,0.185951808888738
"604",604,255.081106165132,255.073655337209,255.133194487408,584.392501525879,516.464982757568,676.988014984131,32,5,8,13,0,6322.3001768589,12775.1082512067,1193.32484786833,1031.45036835689,980.213867500797,9942.829994231,1228.30818962455,24951.7017362143,830.383901077012,7444.43301712784,1039.18938401443,1041.87799093053,1317.01314517111,854.219202793948,1198.89659952416,1024.03738916945,1119.40706035821,7803.0887763761,7006.79052110575,6253.16467322479,10629.8452465385,8541.30360218883,10156.2375556212,11118.8894336224,10972.1910053445,10216.3580808956,9527.78668724616,14750.8205292071,17561.1949874237,16444.4977155048,14979.1103492186,16135.1418488807,13473.1525484721,11213.699223305,20138.3649914106,15949.5411729254,11419.3674165197,15555.0222361973,21811.4624554175,19345.5668374663,1124.27477227002,1308.42125380002,1008.83832008764,1218.27628298178,1007.12623244338,1054.33258754946,1220.04461090006,1208.07948135585,1293.31916964054,1690.4074265278,1145.6196799539,1462.90024083853,1355.95547033697,1413.15813107789,1191.33720235247,1789.75729056597,"","[4M-H+Cl]2- 119.056",93,1725.50248073166,9222.56555821638,0.187095713209044
"607",607,256.089205193843,256.001979337793,256.129889404966,332.668504714966,264.110006408691,377.956989212036,92,17,10,10,16,47111.503720684,58382.9218228771,38029.1983672912,55116.6069089435,21580.4482958773,92339.433103872,91689.7463126765,92978.626268534,58562.5436935008,23660.6905636461,27623.1196002271,45640.8393337375,45619.8824206981,92129.5427296109,58491.3504617779,64754.4449500543,21531.4384320974,37468.1443332149,42529.9316623211,41634.2917142328,43250.6882874556,46639.2509946064,50110.1919239224,41604.2809840607,43700.3583732071,44019.905087972,41176.1453746831,60059.9275428308,4164.55051539699,51017.8121467112,54263.5598012013,27726.0934492734,38626.3283778346,55357.4786291103,36644.0019714828,3441.55296802055,53265.906614817,5066.56955663906,12811.1037213186,27106.4973940537,53852.5277456024,39466.4267238462,48772.4389938172,49131.7592138968,37134.6168618696,75815.0131291361,30966.0026638849,57506.8745736871,80929.3948311021,39741.1825042474,55578.8011074602,43592.2657414094,79256.0939381279,48304.2990126957,101054.740605251,25009.2653076488,"","",875,3381.31316015278,43213.3188735676,0.0782470138441748
