"","X","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","Gb","QC","Sf","Wb","IE_20170918_02701","IE_20170918_02801","IE_20170918_02901","IE_20170918_03901","IE_20170918_04201","IE_20170918_04501","IE_20170918_05001","IE_20170918_05201","IE_20170918_05401","IE_20170918_05501","IE_20170918_05601","IE_20170918_06101","IE_20170918_06401","IE_20170918_06501","IE_20170918_06601","IE_20170918_07201","IE_20170918_07401","IE_20170918_02001","IE_20170918_02601","IE_20170918_03201","IE_20170918_03801","IE_20170918_04401","IE_20170918_05101","IE_20170918_05701","IE_20170918_06301","IE_20170918_07001","IE_20170918_07601","IE_20170918_02101","IE_20170918_02201","IE_20170918_02501","IE_20170918_03501","IE_20170918_03701","IE_20170918_04001","IE_20170918_04801","IE_20170918_05901","IE_20170918_06201","IE_20170918_06701","IE_20170918_06901","IE_20170918_07301","IE_20170918_07501","IE_20170918_02301","IE_20170918_03001","IE_20170918_03101","IE_20170918_03301","IE_20170918_03401","IE_20170918_03601","IE_20170918_04101","IE_20170918_04301","IE_20170918_04601","IE_20170918_04701","IE_20170918_04901","IE_20170918_05301","IE_20170918_05801","IE_20170918_06001","IE_20170918_06801","IE_20170918_07101","isotopes","adduct","pcgroup","SD","MEAN","CV"
"3522",3522,885.62361885114,885.619946598693,885.626596695631,681.318012542725,680.924979705811,692.299003601074,25,0,10,13,0,763.597087053582,564.796626789241,656.32156992365,599.070997384462,595.654656276022,795.12428708137,579.734375226684,708.407247896493,568.622858697718,644.626720433885,323.653705025769,1171.65878948459,779.766550499269,617.602006329901,465.065111523325,450.500661425293,762.459931093522,25705.4991579964,26301.5612631788,25549.917474898,24603.4952364492,22816.4092316585,23732.4073680761,23886.2329576616,22627.222322045,15062.5098024309,21215.9727126305,82691.1194119173,69333.7531309761,91441.4270766653,37725.3034114518,17010.5783547935,63404.6123386074,31215.3850733116,130964.770820487,62505.2646053095,57357.8442053078,23382.6598252729,76246.3905674272,68621.2727738835,947.619013678282,822.913140550002,884.416559607806,522.788553638384,880.640511756594,798.582570676607,929.401918631047,629.135751269927,841.094353403896,627.398812653158,745.681788775139,531.822396935363,564.052879316174,1125.70769719407,677.694633356668,532.240224250034,"","",257,3244.63561275123,23150.1227527025,0.14015630272943
"3523",3523,885.510100592853,885.477283586236,885.569280311275,453.209009628296,362.272003631592,519.422018890381,21,0,0,1,13,1597.51992058066,1574.88865845501,1884.07227898017,1208.93072245604,1426.71605521728,1462.50652296301,861.140837610699,1590.76525480393,1273.79749187361,2003.0692404004,1688.70321498337,1396.93061175698,1530.89898806769,866.423578517153,877.524771548156,849.793308673807,1476.62444523831,8703.02392482478,8323.05367987189,7991.9421679005,8533.37500230595,7144.61402522193,5535.58351492067,5834.65975110481,5522.93643545453,5298.16882538547,4913.27467088308,1269.32275800073,1618.19485418048,1439.64664230425,1159.43393230904,13919.3181258719,940.682574229315,1125.5672133558,1145.63360078956,1239.9468243384,1123.4207872299,765.728778596385,1016.60320270891,920.237140475074,17971.6944443537,60493.7545625338,88098.0425968976,24408.0623533325,38719.4328269023,22344.0719306748,64601.6007246549,69483.5764850955,11499.9852681491,56539.7438277613,19187.4109618468,152181.805694945,51067.5703835906,36486.3877451829,1002598.5954843,35149.3915296432,"","",261,1507.6856142652,6780.06319978736,0.222370436652049
"3524",3524,885.873139514125,885.869172879527,885.907484204746,680.949001617432,586.300008087158,692.299003601074,23,0,8,12,1,424.685202906529,483.271820963919,340.723220661283,355.461995006435,385.847103820555,410.747531139602,271.406590110726,326.288579640289,244.815433823317,262.112067829921,255.976772252884,295.60248259753,355.976607831402,227.461651773751,269.128039550781,295.547284517437,391.358135679116,15962.3918097289,10315.9525852203,15192.9331455287,14527.9163834453,16545.1592963801,13183.2333799319,12853.3071291838,16055.7132155034,15506.5926164389,11372.2770201841,49045.5660684536,39311.3580875862,54387.4636403052,30363.2169096172,12124.4044945657,37193.7017709063,18612.8925545154,66154.2639476829,32587.3264402856,30321.7846050672,13606.988973284,45036.6085856137,41154.2930475669,548.463987153437,512.780332315713,581.961322942749,563.534660283476,251.065474610776,572.590334581956,344.722393797504,391.708123947773,515.744590672664,438.629663429037,243.296826914781,384.123941583869,384.435897181638,606.444897598028,53131.889191255,464.901855499173,"","",257,2128.01053491727,14151.5476581545,0.150372990030603
"3525",3525,886.124285769297,886.121400115587,886.125941590216,680.928971557617,653.054026947021,691.671025543213,11,0,0,9,0,343.215436547995,634.072713404894,394.084288341304,364.750155784655,274.97286137857,493.172667340272,240.698979202658,455.348361631235,300.492811931556,402.573912157794,304.249727063288,450.895092412829,448.780290564289,236.738089360297,263.493279978167,417.977491730824,303.980227722786,9695.02547439188,9773.95443837717,8500.77599227056,9620.93767334893,7663.01974888332,8531.0345900245,6838.89643903077,8260.03811394982,8907.2957634218,7980.2298724018,27124.5895946568,19989.6162357038,22212.15826508,13901.7328726008,5582.8553454938,14587.4318296223,10336.3971398771,40657.2513099052,19112.8413365568,16279.4085007409,6646.53183338866,20892.8127328519,21029.8085541363,384.599117838674,397.778875786811,594.82925834693,534.601249694824,414.086199584934,669.419542317589,468.990052756336,783.655887177835,478.760650458746,319.564507067204,515.231140913856,465.932755689137,329.335137801659,649.062620275375,488.692754045129,476.824140568574,"","",257,954.665044744628,8577.12081061005,0.111303672388955
"3526",3526,886.412276608104,886.405509235151,886.418555440928,543.353971557617,542.189982604981,586.928002624512,15,0,10,3,1,672.02662289773,601.537590029339,922.316741937628,517.71311239539,628.947595890611,414.204790926623,598.314548936334,599.983671376482,618.153954414651,594.976954807527,400.162276356982,387.2805715881,542.798862197303,398.600181534498,622.069272748553,419.57300894428,553.846087566422,42207.2272939393,38200.0051231007,39622.7897912264,38756.7209952744,34656.8808830712,36195.5915751215,37017.99855685,33629.3768504299,34822.0909131719,33376.3058319502,456762.838686026,835.363787191571,890.043933871129,804.735414235108,700.445665123872,663.136537379399,262080.074178106,390.70964108262,674.260257034749,470328.98486191,683.19824438158,434.448661230505,445.490118217422,3626.12723816825,3125.17132809162,2269.42085887811,1190.85428853903,1705.61852414941,1556.82450197753,2720.96875928023,1823.5925313284,2241.40493406969,1608.98059708625,4082.46286613601,3169.80280900002,2622.95733241649,2391.49065906803,38048.9497585435,2921.5578472361,"","",1770,2860.92349167047,36848.4987814136,0.0776401640848806
"3527",3527,886.403636776333,886.378131591076,886.501874258719,365.802003326416,354.697002487183,452.907991638184,21,5,9,3,3,777.072416656566,1436.86924123324,4450.83842578189,382.089648227207,5950.78495416418,706.981037360949,28556.928405948,760.04340153113,175027.210554237,85552.6164417471,26796.5895144109,5978.98645456307,986.396819980815,2310.20549998479,42227.6798998854,32333.4880834953,745.443736755444,28857.986240008,24496.6558537632,24535.2508310694,20090.5149718356,12811.2599005848,20165.3061227056,17573.714246884,24867.2774827394,20644.728116978,21918.2465824609,1215.7919631087,26117.1827318605,1032.74015093499,814.096934172697,794.35688273857,889.12153723898,657.982034238658,14773.799817352,24281.3598481419,660.261931521531,732.819183519509,617.886561837513,783.212242397713,1333.54961376563,1543.88716306409,1181.17008564249,1959.54690254262,840.998581458857,680.956646622702,11170.4761970348,927.529006184671,1496.26061191177,907.688137617978,854.093583625487,13748.8537914678,878.674480017783,689.965543959967,38118.4050324453,14684.440966107,"","",1645,4461.72951954875,21596.0940349029,0.206598911466946
"3528",3528,886.620752158131,886.616813155959,886.623205669186,653.867488861084,653.752021484375,654.470018768311,8,0,1,7,0,595.886818915606,678.66762695834,693.565014021264,631.735538113676,714.172884963639,580.825974484736,608.637764029205,425.159508792514,657.974664145708,398.821001919833,697.027840711684,682.7508619229,556.940696088597,502.781614267081,428.88384383121,472.676257703867,906.087302742695,12478.2540363182,9044.61936570704,7550.76408085879,9533.02011404661,10561.5487307798,8416.5432684618,8409.0417118716,9415.51781204343,9318.78207619353,8277.53665644201,55379.8390889698,11855.1222893265,17403.5480152858,8289.90284713358,3908.91187402064,12133.8402064118,9197.1828307258,5314.22903260792,8469.01676380634,7048.79967400432,7273.43067116886,19597.028080617,6818.88148806306,816.032642865723,892.353872923274,688.457973399623,634.596920745447,652.882615132257,763.680110223591,900.045211851089,1041.81763758036,573.34152103857,820.496393665671,586.787118892101,882.658226676285,696.496533771807,516.753309922801,901.468627615747,808.006989684972,"","",559,1394.65549640438,9300.56278527228,0.149953882211607
"3529",3529,886.915427093182,886.911601931125,887.024535930235,543.226011199951,453.375989074707,556.136995697021,16,0,10,3,1,497.799850385326,415.262262222357,357.266209699214,416.302739036269,298.313911375403,451.911565263383,442.073556368425,367.153549426368,400.633998194709,547.543958191845,303.922167152632,402.044926503518,248.328433737445,234.977269288618,331.455858431756,147.812842275439,482.853581834246,43605.2816797458,38826.471836427,40987.6537711241,39745.0428001063,37863.2054208467,35261.718516884,37715.2589024773,39887.7216233561,36872.6229978324,33913.6587696705,473998.666727364,550.635814380699,292.612447645016,370.460152658706,213.840441981951,225.887800687208,286297.355065895,102.434330827743,297.694195560379,490024.439922604,178.410183190235,304.518324267864,173.033139895914,1990.18594009658,1828.46347128839,2060.37632065668,717.336273905938,1025.52868160326,857.846966528999,2062.97645194255,1402.1313204622,996.273074588684,1089.8945047821,1773.88688909062,1871.61643533179,1209.53734755268,1473.42446878839,69160.2351014153,2023.36776560119,"","",400,2809.01636143407,38467.863631847,0.0730224165375412
"3530",3530,887.395310189157,887.390180345931,887.420373383981,526.773015899658,525.758010559082,543.559982757568,37,0,10,3,14,879.100314423849,815.442479586866,799.059948950644,730.919566624133,747.501813077523,1038.82264004877,479.832416793441,1568.5956150949,974.260478359976,845.639309598035,729.93077847756,405.16550974263,836.464476368328,1019.84566237201,325.114480484277,583.770532695248,1073.09220313325,48532.5739729829,49124.3093940604,45696.5870646536,50686.1312100664,38397.090415433,35144.1801278712,40384.6534237196,35542.0758215438,40228.4019025888,22615.8026070254,296996.982451156,1114.52882252101,715.488989004308,1521.9078025935,1398.5295034642,1381.11420618982,173891.839414886,1144.01261794075,1771.5055018557,302246.750129895,1086.95333339473,796.405525583401,1453.69414915647,35626.1533733457,557894.575078902,2623.10066816707,2053.75212541036,76002.413596523,50005.7444070373,519182.384605355,128643.293359992,90686.9270628202,183983.590010663,86009.77365743,538748.043984102,250729.869635403,180290.941445972,732029.964724854,173402.829644457,"","",1311,8479.38440839597,40635.1805939945,0.208671015717084
"3531",3531,887.895364098679,887.87306359038,887.919652953345,526.679990005493,468.908011703491,654.430988769531,34,0,10,4,14,434.882560516126,290.37667421379,449.541551131393,391.695097506578,370.217870319961,615.183464754731,289.129066440003,704.646150541306,272.031502428136,250.689379403368,376.376100058448,345.170029285638,335.203121802211,702.656851726118,258.50479522205,284.270997121382,355.687837579404,50643.1747652723,43997.5439919947,45657.1910606548,40553.1201189011,29357.5159106702,35987.9533176869,36511.5286281805,40744.992820099,28651.159316767,36885.7533222863,133108.419575982,429.924160064819,458.440808933644,16309.5951934811,414.550150630002,656.205898256906,76202.2281823511,303.093370977224,454.618198690603,134561.999765668,485.944224364869,361.739775262959,757.48120796268,38290.5860471516,548830.612745695,1817.28310706591,1390.15051241272,71867.9404013623,56233.5837909719,516994.232260203,129397.274736669,94726.1742015369,186419.669786183,89403.3020135947,524337.705758556,244321.584077412,175197.116698385,724544.391211942,170832.831832697,"","",1312,6912.33416796133,38898.9933252513,0.177699564360556
"3532",3532,887.989671004649,887.987128811413,887.993759043743,431.599987182617,428.409999313354,433.595993881226,15,0,4,0,11,166.668458304791,299.883695260932,494.402394177259,127.777355098786,373.175927301461,144.575259910491,306.025163598359,279.248796292015,718.704382457212,385.037196906774,369.669232770091,349.730219369754,186.662323501892,233.455056188337,384.3972593251,188.633019737899,294.200027995394,14197.5996387688,11726.2303033268,13250.0952930957,12972.3688842659,10453.8777299616,13303.4449471487,12088.9539094325,9062.98097670699,16161.9348019548,11057.8401672535,367.971442950402,194.362075612954,351.178087451844,256.10096689117,390.954867819604,627.500269720331,307.053814009996,205.625898848288,349.130580088279,177.652834193238,583.733215326842,150.099006174077,383.233043287648,3379.21557975217,87485.6902609737,32934.2160144674,7636.99512967697,19365.8910530795,26191.2582166039,57399.6551371278,29218.4492505714,305.567054656836,24746.7070848658,4701.72761500534,73885.1226924195,41193.2610298634,13514.373914022,1108585.12350288,25854.581118706,"","",1838,2014.3268658259,12427.5326651915,0.162085823477082
"3533",3533,888.393860372979,888.317566417747,888.420701665356,526.734518661499,525.758010559082,589.442024230957,40,0,10,5,14,825.807381285354,566.187910987338,573.637261642842,514.349015113277,697.605533691992,406.703481094234,460.197064943612,1202.29079662808,453.897415913455,764.13857647276,546.631608387331,477.862199541181,507.507351005593,729.81378142337,418.799733572702,478.321840867866,521.772338632637,32273.7106850313,30106.8936020695,29202.2003394412,30480.5355906859,25346.2874239812,25418.3233951777,26510.5173647963,23189.1018136695,22975.4308805586,24648.2659438117,47903.2125920057,1087.70168590173,17747.2042954015,932.248519287946,1063.81408891884,820.663757963393,26034.7183922364,752.035943331627,12708.2461225986,47114.1521316022,760.542902269042,748.899612081452,657.77475007079,27510.9066249224,391060.738959486,20889.9000254497,1416.16677271668,46788.7226492233,36226.4827683296,366393.741899121,90297.4431499839,61872.8169527908,125494.583952241,63665.176501636,363242.606679488,173892.445781353,123908.483673967,498841.578449359,102468.631369076,"","",1313,3268.59046203592,27015.1267039223,0.120991120932309
"3534",3534,888.506220661866,888.349671455265,888.514296988387,467.022500038147,398.291985778809,486.878998413086,44,1,10,0,14,1134.67715036716,1339.19532503933,1788.2266228646,1037.96063302628,902.17635021056,1138.50249530171,859.594942361,757.134546853602,17030.668549051,1298.59028380644,1247.00229559443,1038.54773406701,1320.9463451795,996.574658668949,501.532245378476,1345.35619535615,994.160218155943,81452.6395552792,60599.3787966049,59058.2357859904,71150.1330223615,61078.9900525706,60501.2112093754,55981.0555428732,62999.6111429762,53126.2396513252,52456.3195702247,2497.04049079679,3121.32227983349,1107.29776972257,2999.51747715555,2414.70768702254,3000.99105967028,2194.56473428011,1166.6830287762,2269.3421173431,2074.35754346947,2284.77543096989,936.20538436727,934.688651064178,13694.324013508,1191276.21100229,450954.719419777,121736.674725403,425078.061144974,744965.13530945,969054.937712016,343082.045249021,4042.99703297485,518677.506140148,51069.9903685848,1095673.37388201,516123.185666312,191412.01831639,5792427.89108718,797443.477978496,"","",100,8709.11435999985,61840.3814329581,0.140832157858559
"3535",3535,888.991215233154,888.824217711826,889.015474508508,486.878998413086,426.86900894165,636.75701171875,75,0,10,4,16,953.262918503396,492.723026714288,512.200657913927,529.701824668562,545.472756186384,328.057316865772,854.445401302306,694.861987786876,583.228574969806,494.457465656102,805.791781338863,443.581198931951,637.573007075904,856.056726906914,434.852141419891,757.204726036106,651.357867289335,70821.354603034,73318.5669164493,13358.1026345417,62843.1615331044,57268.4059715015,62934.0107563167,66626.0091673484,68267.343278501,57446.6169431941,58191.6653572116,11716.169484773,555.172538794166,17606.1419763537,776.860103036743,699.405744462245,665.207071745275,498.372316074667,365.648457361094,15814.579391024,9742.17585146427,690.351627093247,528.837603909128,368.590907650753,11081.106641792,1203918.8934303,449822.891260386,112602.668350528,429946.413441134,761319.055663017,980963.00051289,330576.902177696,26069.8655563127,517208.670888841,34617.3903675592,1116616.29702151,522939.74711922,178992.403795919,5973684.14781847,806594.171188434,"","",32,17023.4602337581,59107.5237161203,0.288008347558559
