"","X","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","Gb","QC","Sf","Wb","IE_20171003_01601","IE_20171003_01801","IE_20171003_02301","IE_20171003_02501","IE_20171003_02801","IE_20171003_03401","IE_20171003_03601","IE_20171003_04001","IE_20171003_04101","IE_20171003_04801","IE_20171003_04901","IE_20171003_05101","IE_20171003_05301","IE_20171003_05601","IE_20171003_06201","IE_20171003_06301","IE_20171003_06801","IE_20171003_06901","IE_20171003_01301","IE_20171003_02001","IE_20171003_02601","IE_20171003_03201","IE_20171003_03801","IE_20171003_04401","IE_20171003_05001","IE_20171003_05701","IE_20171003_06401","IE_20171003_07001","IE_20171003_01701","IE_20171003_02201","IE_20171003_02401","IE_20171003_03101","IE_20171003_03301","IE_20171003_04301","IE_20171003_04601","IE_20171003_04701","IE_20171003_05401","IE_20171003_05901","IE_20171003_06101","IE_20171003_06501","IE_20171003_06601","IE_20171003_01401","IE_20171003_01501","IE_20171003_01901","IE_20171003_02101","IE_20171003_02701","IE_20171003_02901","IE_20171003_03001","IE_20171003_03501","IE_20171003_03901","IE_20171003_04201","IE_20171003_04501","IE_20171003_05201","IE_20171003_05501","IE_20171003_05801","IE_20171003_06001","IE_20171003_06701","isotopes","adduct","pcgroup","SD","MEAN","CV"
"2107",2107,601.288856396215,601.28744101242,601.391300971949,391.360985870361,388.219996490479,532.523991851807,17,1,0,0,13,748.992627226891,561.808857190351,662.527252096647,510.773633410438,596.059148700191,610.982015588966,434.768373267062,852.955626546978,599.388019701,581.235777317331,765.65591126752,497.309724603278,328.162499521232,489.275325991786,639.152629105661,10886.8943897734,466.146175176837,643.557305117926,4735.40007477655,5320.90514113222,5280.31733521127,5658.39935037573,5040.63684589129,4882.55700504248,5067.5246174986,3793.39004021431,348.196016564249,192.274121119426,444.660892827902,418.869597950986,316.536810262057,288.011309459573,446.085455654977,609.375105054189,464.926975150234,1150.96951526622,275.968020530955,387.801837811247,610.042230476625,405.779488373064,656.440660131143,30309.6696218569,10348.1049986359,8720.95492116362,11728.6557044624,16467.2497403535,10654.4667286133,11018.98130038,9703.6920594275,11346.1159010825,10841.158729149,15385.9560208589,11572.1325737829,21133.9609428861,23861.8027570278,8299.65611734986,10068.0444316186,"","",796,554.832561665993,4972.39130126781,0.11158264264611
"2108",2108,602.362121812069,602.341710438374,602.386040315693,649.41399772644,588.935002746582,673.46101776123,24,0,1,0,15,1936.39901608229,2339.5545030266,2257.56478772206,2563.18154286146,2085.54773025215,1701.02957854855,2733.7000981681,2165.9165892005,1810.01517960802,3733.07007306069,2773.22810540281,1941.86575925824,1943.98076394449,1555.51877586916,1834.13259361627,3872.93290964762,2189.30781001259,3221.9229627649,4136.32902834151,4800.52516180028,4181.97488151987,4207.53543203473,4809.52305973321,4860.61301944405,7460.11690114625,2808.37774187368,5976.1271430105,1874.80825036155,2404.39261041209,1785.90383129567,2891.54832733829,1938.79319251329,1966.9885284137,1767.5469044325,3673.41102933071,6335.55799458921,1707.35708936221,1346.93445504524,2806.8020673275,2428.61105444215,3148.75990670919,15772.1319110608,24485.6313182786,10854.7902874276,42293.3976819047,9477.77276198069,24469.1947001358,19133.0514934883,12253.9132834319,37388.3497472423,24514.6896876395,19983.384249413,21588.6011957377,6536.60222412172,48387.6915628821,23842.5664315745,10627.6876700297,"","",1520,1312.51911767024,4658.1244032367,0.281769872173924
"2109",2109,602.37964986666,602.362810993164,602.525435779186,846.886517333984,779.152995452881,989.692056884766,90,16,8,2,16,28433.481323529,15693.0006341163,40979.9285215832,31435.8617571347,16154.2457703385,22081.1570621567,15303.2657246571,59344.0613787113,6584.74133937806,13833.591310773,29425.7014759036,56863.8605780626,12010.8516410449,21344.1198753105,39609.0485722633,26367.6396937226,16659.0444626445,33992.8620709794,25644.4650244643,29167.9333820636,26640.1574233137,20768.0282768412,22451.6150240085,21850.2311765106,17617.5910616183,13038.8533937931,8019.34579638243,3361.23886683863,6922.57202444319,29447.0864618383,7329.5348095037,5934.17909296558,4537.25276754238,3740.95333543917,10021.0024138875,15266.3978617042,2533.82803985433,2834.47411108981,5124.88020769375,3789.1853385359,72543.1584099152,74405.8633766718,42803.8394898344,27102.7838604138,28287.5521708978,58600.5477716026,179776.284834761,21179.2311532889,42861.9223284775,84014.4490572147,42087.3214154337,9406.80254231393,25055.9697770951,26301.6288226191,38229.5754549379,54820.2831744244,17304.1889889501,"","",107,5172.32380411554,22147.3593453267,0.233541332104992
"2110",2110,603.077801806306,603.077289027606,603.080108827547,180.118001365662,178.108001747131,183.183993186951,9,9,0,0,0,7540.26733210101,9787.69521498238,4812.86465060748,4955.7318088099,4230.42824992532,10880.2794460113,11056.5928837613,726.615383563563,2760.17294133285,22273.164326798,945.29154815292,10737.071193421,12028.8801560438,7764.18630709071,16326.1534721971,4647.38507434048,10058.1247750355,12776.8892499916,3147.60878348088,3676.65097419173,3621.43828273751,3897.37866515963,3082.75972220022,3401.14155761711,3121.38934552221,3524.15310780099,227.860205905745,167.122365437575,631.840369245672,748.179848097265,562.368837076493,322.5403832005,1052.95414870977,502.525182171555,509.688438629732,645.804797337983,485.120741445698,298.905074424618,628.541571821001,381.287474032661,477.378442214971,1109.34551719322,1838.52598923868,1078.05230720815,1244.84193300371,905.698483531448,646.982352705672,695.517130556188,817.800643866035,1007.56441684812,719.848208433144,973.409555525223,1054.95686255378,638.739297995259,1272.04348034954,746.427021253007,642.679928778163,"","",599,297.862552579218,3434.06505483878,0.0867375975185775
"2111",2111,603.153219735963,603.152793594639,603.320732659771,898.517013015747,897.884008789062,988.190955810547,12,0,0,0,11,118.507895751856,160.970039367676,151.802168700068,215.591433591675,184.196065589786,219.636402114294,127.376541327685,755.454495443238,125.663915608699,150.856282552083,165.827398315072,112.671203613281,59.4551086425781,84.6622797045857,86.6293055190084,419.92036153283,267.764249511063,226.121116984636,2808.99793019006,3810.5228156969,3368.64855643688,2111.14637588896,2485.99378980976,2671.19724483022,2326.09343221318,1864.63529401858,87.5850016276042,79.2371317545573,109.637474125717,136.203643798828,149.963844564876,16.7049153645833,171.758491627872,180.356376780197,138.989135742188,58.0720520019531,96.5417574814388,108.380167643229,179.767862955729,109.155486312695,230.236624333387,7863.28391182004,30850.2623020759,19390.0662065763,6078.43917828798,5152.65933169717,4577.99190172915,8021.78960492967,19123.2205377828,32642.292203893,8571.64956952466,6237.27451515198,25799.7880022662,19767.6112303191,17060.0421292956,8308.89784927084,5348.03432167042,"","[M+Cl]- 568.19",719,645.902734758311,2680.90442988557,0.240927176499866
"2112",2112,603.337252435211,603.335670942974,603.347605348677,737.771983566284,672.12100692749,744.442005157471,34,0,8,0,15,3309.7425589757,776.146090308515,1009.66435228614,638.9393380944,1028.86575512076,875.840005646818,3015.92617113143,2762.43156022063,1557.01321326351,552.870087155995,424.292100675118,890.154547606129,2830.93373093233,1038.12853741413,1273.18496690139,1831.46228380501,869.261115966365,578.128324803586,40171.5205022506,43721.6756882347,39331.9064827614,37703.2130599152,36249.6821128456,33935.9929329343,36023.2180590183,36523.7297315712,1182.6995947659,903.912270380015,2978.32151037951,1627.47253157881,506.787474201992,4736.6069929488,2138.65595135838,5155.12324180454,971.97923123464,761.902401993672,576.275677446742,4678.96582597494,5424.27888176271,396.933632294453,600.54249323532,30425.3657657012,40289.962380885,42917.6037765396,16932.5131924947,27305.9802726269,69405.6684244578,34902.1288587221,23988.6825879912,67818.3288881388,79124.780468308,8762.43496240675,35487.4948595837,20746.8797435425,18413.6470895726,17572.6902363187,46537.2340183825,"","[M-H]- 604.347",14,3046.48668616454,37957.6173211914,0.0802602191909371
"2113",2113,603.367312534421,603.308779590971,603.422368216238,869.187005004883,811.251002197266,871.698013153076,37,7,7,1,12,1994.12949998541,4673.40455863625,6991.41630849013,4208.98141445518,2250.56446872962,7474.99647572637,11389.2463387437,14499.2161288942,1711.91396579572,26113.3395813964,2696.18438051784,14540.7381974046,1645.27253665707,1779.77178160267,5095.91803379357,4620.16648568213,2733.93540215034,12369.9384521227,13907.9859382194,14208.8870573789,14573.1575774658,14059.3073880756,9929.83093237225,11148.8777652243,10539.5947265318,10209.8346161241,1606.01360466083,1155.55119743105,2004.2330224039,4226.06272643805,2731.45177302789,2947.4923408255,2602.99753324191,1756.04924778019,1897.51722881431,5211.8339413628,932.122669676319,1687.62945574522,1440.2586879378,1128.09346180223,20158.5880920116,20574.3284276658,19267.8243507156,20168.9393308744,11451.4017550762,17201.534544727,13741.0570008,16823.3425409384,15199.6177579947,17714.5478809592,17087.1507728761,4496.93387109583,12364.0314760317,8960.69994270124,9862.48286328787,12187.6534025674,7203.50337145003,"","",858,2031.83734880618,12322.184500174,0.164892625068021
"2117",2117,604.49163232288,604.489336321616,604.496678922817,935.109507675171,914.118020324707,935.739983062744,10,0,0,0,9,2534.02984226719,3481.75322802791,3161.40736037751,3427.54546661269,4638.59547136128,3627.46670500636,4170.81309269468,1969.05607832189,1890.72182932496,785.203943315095,3193.46691529453,3574.95648899674,2288.63139573298,2010.6578143537,4240.90575630367,1180.42068047859,1380.95279414739,580.539900119975,2284.52095503236,4929.06378837427,2583.50224045292,3930.18182701697,3315.0048853755,2422.47856378406,3289.70657271668,2415.83519629762,2465.69941379715,398.65302528441,2328.20241982862,3042.40929277401,1934.98770652073,3540.62591917813,1873.70532771785,3355.8812189504,1759.66408840815,2046.33236613182,2804.04002772697,3145.25465844891,3634.74387262911,4498.05176340044,1528.09585230425,23340.2372302354,15425.9854879379,14513.8489430188,6302.25303766944,8544.18464587132,9634.97824425958,7267.62877474353,15899.4801486135,11082.6953687395,7961.94524116814,3922.63809924234,17302.849783281,2659.62735025833,12910.4126934372,23225.2901449121,3589.51516826637,"","",1579,922.623972883895,3146.2867536313,0.293242175659623
"2118",2118,605.151147941527,605.149323723772,605.17430449696,898.512981872559,897.80897644043,911.46998260498,13,0,0,0,12,254.100338125322,355.037929612936,568.227980658412,358.054882211611,340.355283863842,180.973615373884,139.491333007812,288.524934555776,315.335169565332,337.175323298999,313.606520559639,377.676592460523,338.146070319414,227.063519250602,267.276425986344,205.918235663857,234.594767514209,234.635726518929,4449.35856525302,5223.84792746231,5042.79521129243,4173.97621348997,5016.3522142296,3943.54436391287,3749.19668134708,3460.16452226751,163.331300988793,88.8138052262366,265.535283559933,164.458331678761,424.272733323276,312.786448119208,202.235252554395,143.792309570312,150.065205891927,227.110508510045,245.341256115586,302.826672536986,149.345581054688,232.965876043309,297.4976337431,13011.6588020825,43273.3193708584,25520.1305883285,12772.5760357364,7441.10937248915,5302.62531124279,11723.5195172465,28608.9755472329,45666.895508123,11081.4533324211,2954.48677451909,37956.4141013187,28296.0457225805,27280.1768390818,9411.30355918407,6840.03198157996,"","[M-2H+K]- 568.19",719,658.790533825521,4382.40446240685,0.15032627396142
"2119",2119,605.463130968903,605.358348369517,605.465074610338,759.285986328125,739.65399597168,815.752026519775,21,0,6,0,13,1569.60472312254,2109.03788736978,2025.15928466389,1069.84517154912,3254.29322614769,1217.02959432639,1554.2519801142,1557.49441439873,1294.28826589536,953.925477053438,1570.77432743517,2439.28321016952,1788.84061578927,2021.75767246691,2045.2499386565,1539.26588742893,1003.81967533699,973.732201243536,10661.5298603103,11295.7089147754,11318.8636604984,11486.3721416518,9373.19741921313,9481.91997237504,13132.9101530841,9779.55301351616,1327.21959671178,1086.60407472173,2436.02790483247,2487.28397187271,1782.44778224081,2185.78282017833,1611.12126548854,1967.20299916922,1388.19264426388,1658.2760630069,1870.30328997178,2295.76208085514,1938.01716828559,2111.63154839724,1634.90289863801,8990.33804973802,63628.0140637388,60954.4982138723,77164.8961874843,3282.16879186894,43756.7775821546,25370.6014344309,8644.15473409928,1110.08544476703,13181.8244827481,55154.2351246339,25376.8485420632,21408.8967579603,26529.9011609429,49978.4805881407,14711.4176913863,"","",1233,1268.29444693395,10816.256891928,0.117258166074111
"2120",2120,605.440506989893,605.396351061614,605.449719433749,849.380979919434,832.84002532959,894.112987518311,11,0,0,1,8,2941.96968161827,2735.15871882176,4007.53209918124,3906.1207475245,4718.15881895721,4748.30679296746,3323.23090450792,3455.95903138211,3656.40059586082,3224.62006497734,2969.9710625879,2917.38195962906,2316.25339297056,2511.86414892673,3707.54015169161,2455.91584115359,2407.32803502942,3820.15061653825,8718.92572476994,12009.8770419583,11211.9628688872,12393.5660379915,10250.3391157178,13747.0523586168,11376.5404957007,8742.23778392462,2220.08679672224,2346.29025275111,3338.87656527039,3632.23300045263,4074.04982818237,5356.51695616171,5464.90565538406,3148.31671715528,3658.76644873938,8005.03038321932,4062.15577384233,2784.19237039896,2971.40348222852,2394.57503986359,3008.40104890522,82600.4958289943,18257.3626919853,25192.1443143382,10286.1369917435,15535.0098152091,9043.91204509051,49920.442328928,42793.2063138656,46477.137811442,23430.9837160818,11154.9980516061,24838.5334705255,12300.0286693638,30868.4251305833,44170.1654165065,13829.0623539537,"","",647,1753.86504524949,11056.3126784459,0.158630195821852
"2122",2122,606.307711549725,606.209993394431,606.336847427284,514.518013000488,475.01899848938,612.683982543945,39,0,8,1,16,604.921013530227,453.833136932208,735.88480109528,689.518462714667,589.908832964989,661.326098015245,442.786180267397,867.448081741109,858.188570655811,660.453248307969,646.791464406782,848.923484907186,605.965173935088,558.864696027066,616.153135122122,829.916311044246,571.443991707638,600.348095144478,32335.4145324379,29043.8722105951,25217.812282424,23732.1696372237,25466.1803444456,21894.6656527743,20804.4269526697,15665.0669713674,385.908825681187,419.84178558386,390.374939915294,843.624970252411,412.368573648497,383.518344444724,576.772125775711,499.21197056288,918.614012186344,6328.20185612887,500.325380373173,665.139765728199,480.892786724708,499.343339364976,2780.94347760081,41130.2867883751,44472.9683153052,50950.6021348716,28393.8907916135,22008.9072349817,36582.8615349764,34842.1855712682,37895.8806066641,38882.6155672648,31754.9557057037,17695.8558417341,27945.6241939949,20980.1330095893,23291.1572991844,15922.529760139,16537.5309068368,"","[M-H-CH4]- 623.336",123,5101.21143478995,24269.9510729922,0.210186308964859
"2125",2125,607.31465537115,607.150403665799,607.319809763213,870.540994110107,868.932010345459,919.013012390137,13,0,0,0,8,372.321486550901,247.894696937501,617.613112137032,287.503751618788,286.832365168672,193.857331218198,279.190057814121,277.308742745469,413.200760352736,429.02980000414,267.817944627069,282.871454098495,339.422175917029,331.922695258807,406.658365832908,419.635762754455,175.311173820529,260.008324901573,6347.50770666897,6109.65202799846,6674.42170475572,5712.40747217238,6383.47851372138,5389.723967392,6049.44672056039,4439.43642325029,242.889243891696,383.628473936447,237.758199445903,452.027562377229,258.22248608619,330.95279933922,261.491333357245,129.230388485827,458.503039050847,560.428865536116,250.381304058162,213.953729252564,194.288397945464,235.028967977036,366.17619310548,10332.4734620377,21528.2741645158,9634.57548244894,6420.22091912372,7816.76515164226,21304.0302233097,7856.71237827279,8836.60348486304,12031.2585344056,10138.1194062559,5552.75853432549,9546.38987616228,3291.05943596922,8918.83324086666,20184.4790217297,6157.3665307843,"","",860,709.904187828773,5888.25931706495,0.120562656908023
"2130",2130,608.390099706482,608.363447620515,608.524688517303,704.235482025146,486.723003387451,851.17498550415,90,8,9,3,16,13927.4257997274,18247.2717410048,27406.5348248556,16073.7473519705,6690.72506530682,31264.2649431498,13568.8733521581,14804.4738566875,9463.74178795815,41015.1361928946,14186.6083138069,17604.3730898608,3725.13361144687,18916.4644519957,20347.9016577825,16466.1273433208,7867.38659906983,12766.4177014749,121418.746645952,126072.073591676,115993.334096509,103400.580802225,104087.639890389,101593.210742071,105679.724907789,80580.4487865418,39207.6038757712,5834.85562884808,12482.9279667894,17250.2674000581,19952.8266983747,13812.7532431429,12521.9737535293,31490.258433508,39956.986308829,89636.8404684376,5836.30311463773,11437.8508780673,12363.4896350015,12069.1204458645,126733.016880733,195752.835598662,183852.474558247,346886.692396055,159192.305451099,339665.818187535,31949.594526859,200310.53999381,231097.132772639,151217.077752947,238650.063187995,28513.012815846,473897.391667105,175071.018652626,360688.090329468,115197.414524257,106751.515289415,"","",363,14151.8955429936,107353.219932894,0.13182553398808
